,review_id,restaurant_id
0,DDGk7WvnYYk4MnU__LVgww,Z_xbp4N5MDssZxdUohybTg
0,yM2RgLmWManKDTNcFIMNSg,081vVr80-uscqGGaFAxKfQ
0,L12AJqMOIAobPbaX2zG6Dg,IugPZVHmgdGvOmNVi07ueg
0,6KNmcaQOEMHshYnv6MtwIQ,qFsh80AAL90tkOc0n98bqg
0,V7VJKICyPfbANUqQod1scw,cbfQNOgUYCu3Isfa6icYgQ
0,K4hzFyW1q08diKlyx-7riA,h3DUMo4oWyVQ9ZfGar6vPg
0,0WsuL_WEIZz68_l_djOArw,-AxGGm4yvhedkmN1glW1Xw
0,N1oV1mFBysYtoPVpfmMtkA,t1KiSVmxADW1LaxA2Wtj9g
0,vmQo_n5D5-JLUhMj-zPKuQ,G01vpgoEWyYxESzZEij5sA
0,-IQcZ-vsM-gN3ddt6osgjQ,h3DUMo4oWyVQ9ZfGar6vPg
0,kORjxFEB5KEbFu5zd6CEEA,TUU1mt51yasYH0QYwzKTEg
0,Rf3232bcrfoyh8iwVUEO2Q,081vVr80-uscqGGaFAxKfQ
0,Cp8YGXHtpTgbV7na1Aes7A,N-EQ9UDuFHT9RyC1JFX5pQ
0,xE-79-QoYFroTlxacuvhpQ,MkYu8dMDQFX830cIqMo90Q
0,ATN8g_McEeKs3je9XRx-zw,AjxhKYSbc1NrGOxAcqxb9w
0,JzKYNeDrbEfwHH6NVWVRyA,ExwZRGJcZ7eMfFalfQjhkg
0,e_CRXMBodIkQGfQMfmy-OA,TUU1mt51yasYH0QYwzKTEg
0,spiu7ODNHFbYC3dYb98Q_g,ujUb29BOYcUyhMcnqo4bWA
0,_GY-zS-J59RuGvZnTzZkEw,E55sNGuWYTRlH3r6_5OlOg
0,0MedKk0C1iib50KnQHxfNA,UXJEQycac7JKyyTVDjWBdA
0,M79BZm2t9BhK71yJxC9SJQ,Nvy1jETQItFjG0oyjpGk7w
0,xayRVNdBI4Ejw-F495pH0w,-ShzgoeH2nvGG_TlNfMz2w
0,4Q8__hxmHDsDrlP9OqWqYQ,fd_fNaeZxcZfUza3K6Be9w
0,uy4y_x7f3DdOT5horyMsXA,0XXZSQpSbcbL1i4iK-Ohiw
0,vyX-fXgm7fGWIGCcwVK4NQ,hrPLZ99KVPz_7yxZVfc9kA
0,0WtLHegFJlwymC8QEd5AQg,YJgLVtH4IFzRTrlvTO2_Cw
0,D6hqW6enagOtpOo_qt1rfg,Nvy1jETQItFjG0oyjpGk7w
0,qZ44haf9VnE1BgWwP-ip-Q,Nvy1jETQItFjG0oyjpGk7w
0,60Dopq0p6ssyrOUIVsiAaA,yn57lTycvUvogODsFEyWVQ
0,_dHXpjbBfCrhmsopa2IOAw,qFsh80AAL90tkOc0n98bqg
0,8js8QFCWNtwQTAafApFv_g,h3DUMo4oWyVQ9ZfGar6vPg
0,XaBB_CH_yqjypZeni6S4dQ,t1KiSVmxADW1LaxA2Wtj9g
0,fEJX4wea1yeZ-VJX6xUcCQ,081vVr80-uscqGGaFAxKfQ
0,dNl91xu7JLoK0PdYtyq5ww,ujUb29BOYcUyhMcnqo4bWA
0,g05IYuIXAmz3NC7aLKXSlg,Nvy1jETQItFjG0oyjpGk7w
0,lBP4u6C43wg6tFFqu7cJkg,qFsh80AAL90tkOc0n98bqg
0,ldZXUa4aJX83TjUCpHeA9A,Nvy1jETQItFjG0oyjpGk7w
0,JhOEnwwVhYdSo5h2p3Ud7Q,41lJbk2WXU3R0GKDKxRFPA
0,nIc_8sWrixUizQVkHOr-ww,G01vpgoEWyYxESzZEij5sA
0,SaA3onqMcWX18HyqhPR1Uw,shIAkjO9IFa4yTM5EENPTQ
0,vuS5oDuVuZ7HMXBGma45Ag,qFsh80AAL90tkOc0n98bqg
0,RGMiWRJCTOIMQALJqxD7TQ,hBmWWvU6BSL6i_eYapOFGQ
0,Uavrz4LUP4K76OglOiPjbQ,shIAkjO9IFa4yTM5EENPTQ
0,SCtQjCpdrXZvGh9NE4u0Dw,G01vpgoEWyYxESzZEij5sA
0,eu1ncZ66R59GJ78GSH82HA,shIAkjO9IFa4yTM5EENPTQ
0,9POSypWNySONbXqfeFE1Xw,OpUoLGa5NwOzuPutIAa1vA
0,eulpKEn7U0BC7f_Tl_Pz7Q,qFsh80AAL90tkOc0n98bqg
0,nRrlqOSyA8ARDMPAV1_YwA,8vvMGaJ5biveUVE6-yTipQ
0,MlqBLC_sGctj_lAJDFwFkQ,081vVr80-uscqGGaFAxKfQ
0,StNoPmP1ZRINWEDdlfy4hA,jpEhAUyitrgwDatsgeBgXg
0,ajRPYfaWyjT5RLYJwvax7A,E55sNGuWYTRlH3r6_5OlOg
0,8C9YWriL_NpvY-B2rRd2OA,LwXkXDdsu1yWWcWAbt2fYw
0,y_EDBG2QJPMZSeeEkZc_0A,Y4eaKcLP0hCIfvhknOT4uQ
0,MR_9oaIWvMblPCMLI3yu6g,sTvFxzQU_4bm-owSJXx0MQ
0,j-cjxAgVPo4jGTH5fStEFw,G01vpgoEWyYxESzZEij5sA
0,xkkHeVG7v9qhm_7HLgN8aA,XOOsIjiMVQYB3An7z89Mnw
0,J5F_T5aP3j286yTcDLR44g,1C1zjPi4rYwgGr8kD-1pwA
0,_7dFr6g0f2ePvCyluLSRCg,081vVr80-uscqGGaFAxKfQ
0,6K5HLHZKSJ8GM26EmfgzNg,OpUoLGa5NwOzuPutIAa1vA
0,KRUPUR4VmpxUnYHM3hHTdA,qFsh80AAL90tkOc0n98bqg
0,j8zfkfph-aFQEdHNpTju-w,_ju1BXAF5g5QtAFfZZKO1g
0,rlzl0vMjvifBir_D_jWnkg,oQcV39W4ApVURMAXd7qhzw
0,58sodVRBO97KlFq6i0vghw,AjxhKYSbc1NrGOxAcqxb9w
0,qtTKhp7Zum1PNprqqK79jQ,Nvy1jETQItFjG0oyjpGk7w
0,HeA1GECtZqp7PFoDq3XpWA,shIAkjO9IFa4yTM5EENPTQ
0,OYjrbdVHaa335GXXuzKSBA,h3DUMo4oWyVQ9ZfGar6vPg
0,1wSLLLgIBGN__GeRPR6tuw,W6Nc9Lt4n89sEBXqpCIGrA
0,rL1L_MUZ8g78Sq7XRfRFKw,qFsh80AAL90tkOc0n98bqg
0,9lF8wXq6-Er1ZF8M23pMJg,LwXkXDdsu1yWWcWAbt2fYw
0,US64egtkHns-q8oaoTRF5A,QpQ8CxC14jnNOdb7B2R6zQ
0,iKqamqisXXGdGdPpCy4W8g,Z_xbp4N5MDssZxdUohybTg
0,XlDea_93WHoT0FIOM_y3IA,LwXkXDdsu1yWWcWAbt2fYw
0,9fNggJPssaPAlfPdLQ2INw,uyXVm7lhbR26t5Jy20VYPg
0,-k31KHUgRAVdowQDX8YD0w,TUU1mt51yasYH0QYwzKTEg
0,IeUpXM_l9Em0swax4Gyu9Q,Z_xbp4N5MDssZxdUohybTg
0,bYapbOBxMkG4k3F0Sk69Qw,sX_vxWQuZu_EA1bkCX95Yw
0,yHJAQzengBlG-lRTD-afaA,Nvy1jETQItFjG0oyjpGk7w
0,h_5u217Sp2Yq4N25_w3xKg,AjxhKYSbc1NrGOxAcqxb9w
0,vSU5tMAeN83N4syMCnvNNA,h3DUMo4oWyVQ9ZfGar6vPg
0,xvJUVnUeTUyvvcYxL3TpRg,sTvFxzQU_4bm-owSJXx0MQ
0,7gF8wwhhbwhTxuhvd2YvCw,ujUb29BOYcUyhMcnqo4bWA
0,LY6l-Pc1apPy0geNFQ-IOw,ujUb29BOYcUyhMcnqo4bWA
0,EznB6dae-NyiQp9offzDAw,OpUoLGa5NwOzuPutIAa1vA
0,SbLqV5R2RuYv006iXMoY7Q,UtVv2dVuHqpaJqnRwismiA
0,khYhYd4z0lKnyQ1moVtCrA,081vVr80-uscqGGaFAxKfQ
0,IYY3mZ1n9cKja6PuCgDxYA,qFsh80AAL90tkOc0n98bqg
0,DzOQatA-4JV_s8nNur0g3A,koYe0Xt78lAigCvFRiCw8w
0,c9Lsua6B88fng3cTT5VAPQ,Cv4QFI1gGGrgRSVnMU0qug
0,dF85NQqNEQmzLXbk580gyA,MIK2lBW3eFpPcy0vKxPS6w
0,jLfTRwx86ARuEts5FqBjEw,pp79bmyve2egmM1_9Rh9Fg
0,S-dZxlODjp31-8r10lTSRQ,CZ2KPQtt0ah0up00YK0Ypg
0,qYIlKK_xxkUcpb8Nf25jPg,UXJEQycac7JKyyTVDjWBdA
0,REZ0YIj1nJBy0EhQj3nNVg,UtVv2dVuHqpaJqnRwismiA
0,rSLDUIapAN5xLlXInwEcFA,Nvy1jETQItFjG0oyjpGk7w
0,ySuja40z5VHXsbbq0C-RiQ,Nvy1jETQItFjG0oyjpGk7w
0,ouUlCYMtufmHkBbc2cYAzQ,HurD0KDmuuHVNnh1lGb_OQ
0,XrnfujsevnHHYPxueuQlJw,ucDPodtTLX7LHZnigGRa4Q
0,RWU6wZVGo9_IF2-JjEC3fQ,OpUoLGa5NwOzuPutIAa1vA
0,XWPYuImyjNFvJFyottJ1dA,FGPFf3cZ0djSKNXNDY8IqQ
0,BrwBBHT1xYSgsC-on_MFjw,qFsh80AAL90tkOc0n98bqg
0,BtDF1KsPk_z0yYe6lMNInQ,jpEhAUyitrgwDatsgeBgXg
0,ms7nt_fDfNPmdRLI3j7BrA,LwXkXDdsu1yWWcWAbt2fYw
0,aoHu21rRnhPJqWjhz6g56A,yn57lTycvUvogODsFEyWVQ
0,M4HEJUEvdDlFg8sq52z_ug,ujUb29BOYcUyhMcnqo4bWA
0,Awd_qlfLU5VLUhihiaQvGQ,AjxhKYSbc1NrGOxAcqxb9w
0,o8YLG8wsxe1BI8slQfYfMA,AjxhKYSbc1NrGOxAcqxb9w
0,Gu6m4QEMiBKNTDErPC7_qQ,OpUoLGa5NwOzuPutIAa1vA
0,8Ggt7ThFjCdpX4n0fb5gOQ,hBmWWvU6BSL6i_eYapOFGQ
0,jj-8awg6_C7DeZVHENzTYg,cbfQNOgUYCu3Isfa6icYgQ
0,xGCKfeBEsapTvypLWcg8AA,sTvFxzQU_4bm-owSJXx0MQ
0,FV3HLEnTHxgfVx7YAk4zag,41lJbk2WXU3R0GKDKxRFPA
0,A2TnigYD4cDxYbME55qO4g,jpEhAUyitrgwDatsgeBgXg
0,R1rnarzI0cKxj-2MsGRkfw,Il3GDb6A7rGSYdt89Wb0Fw
0,l1DwuXlNRywl0bFOnQSSJA,G1M1OJmxp5dPY3rRYpl5WQ
0,GkuY8or4_r5GfFXTYugYZQ,Vy9VN70aRpIe4yEo55VrWQ
0,DrH_BjsCuifbuZYgY-G9Cw,qFsh80AAL90tkOc0n98bqg
0,t0YFAcJji43baS5xTqCKSA,LwXkXDdsu1yWWcWAbt2fYw
0,h913pBgVAqNKxTJmeYX24g,Z_xbp4N5MDssZxdUohybTg
0,EQdlf3RyUfZw8V0q7h0EUg,LdGu5XlzAX0XalxAUMMdwA
0,HU4IrMYg0Ng4mC8ttfKqjQ,Nvy1jETQItFjG0oyjpGk7w
0,obf-COZGFKsLxcAcz1Wx5w,8vvMGaJ5biveUVE6-yTipQ
0,BWFdalNgOzjgKbbvdTpMNw,sTvFxzQU_4bm-owSJXx0MQ
0,WJYdavKFgpJRHLCQS0G-AQ,UtVv2dVuHqpaJqnRwismiA
0,m21D7ULEwlm2pZ6-Sc38gw,Nvy1jETQItFjG0oyjpGk7w
0,RVgr27mvj9x54gAqWnvP3w,Z_xbp4N5MDssZxdUohybTg
0,s9kptqeCq9jIdt58k5hKUg,ujUb29BOYcUyhMcnqo4bWA
0,k0qdJgZD_kSgGk5nnNRUlw,081vVr80-uscqGGaFAxKfQ
0,ucOcZLu9omzpJKwjE3H6Kw,_ju1BXAF5g5QtAFfZZKO1g
0,qq8Ze6sOuTBdXOfO0RE6tw,ujUb29BOYcUyhMcnqo4bWA
0,7yJq4nWpYniTt_pG0R8-fw,Nvy1jETQItFjG0oyjpGk7w
0,QNwMrpIvPzyEmWbJWxPdlg,081vVr80-uscqGGaFAxKfQ
0,CBD6YBhSCOINwAj7cVrtxQ,G1M1OJmxp5dPY3rRYpl5WQ
0,YyMsxyoTsIMEUljP1--UCw,8vvMGaJ5biveUVE6-yTipQ
0,vqkTjteGtQnKCjX9xluXMw,hBmWWvU6BSL6i_eYapOFGQ
0,9K-5eg9Bp1hicr3aQSMQPg,Cv4QFI1gGGrgRSVnMU0qug
0,nuz70SI8ko6xJ2lLWm0ChA,_ju1BXAF5g5QtAFfZZKO1g
0,k4q-hCUNJZn2OxK4IYkCLg,-ShzgoeH2nvGG_TlNfMz2w
0,Pscn7qND8KwA8G6stqqOWA,ujUb29BOYcUyhMcnqo4bWA
0,2ZEfJozBBMuSrlCbmd078Q,LwXkXDdsu1yWWcWAbt2fYw
0,o6l6YllSHtr3A-IJbn6XPA,pp79bmyve2egmM1_9Rh9Fg
0,Lz3H8l0jfemJxcg9d4H7QQ,sTvFxzQU_4bm-owSJXx0MQ
0,kuTebJjebCWjsPPILSuYTA,hBmWWvU6BSL6i_eYapOFGQ
0,7QK-FpYGqxbjWyKggBpu8Q,yn57lTycvUvogODsFEyWVQ
0,Y2nI7m42im06WmcuS8QyrA,AjxhKYSbc1NrGOxAcqxb9w
0,Snk1KIXkSs0b0sKXFJzt9g,UXJEQycac7JKyyTVDjWBdA
0,pKhj1TqwVE-LLT8ybwdkHw,Il3GDb6A7rGSYdt89Wb0Fw
0,mzV0N85ppgi-p0j67u0dyg,8k3m4HBZB0h--N98bV4j8Q
0,ajpqZ4ojbLHkDlMaV1W2-g,E55sNGuWYTRlH3r6_5OlOg
0,HybKiEMdCvcKHLeXw0zDqg,Nvy1jETQItFjG0oyjpGk7w
0,v9kMRAVu-BhwUkorm48nwQ,h3DUMo4oWyVQ9ZfGar6vPg
0,gagFN4h40aRCjiw5Smm7Uw,AjxhKYSbc1NrGOxAcqxb9w
0,E3NNsrF8UaPXe56hlvUpEw,f4ykOH9Z-87b2l3Ea4HDPA
0,qcaFM3iCmgs-sZbclA2t0Q,ujUb29BOYcUyhMcnqo4bWA
0,QWzC6jrSJ8EIcb5F0jpTaA,Nvy1jETQItFjG0oyjpGk7w
0,Q-IXbH-6xJgMTzvOluR-lg,hBmWWvU6BSL6i_eYapOFGQ
0,Cno-R6nTktFLKF_1DowQaw,Il3GDb6A7rGSYdt89Wb0Fw
0,9GILCQMWtllfSsOGxY3iuw,52RFRa6UlbIxy8EnWJQpjg
0,MeNTa8JJDUa8D2Cj2Q0_0g,Z_xbp4N5MDssZxdUohybTg
0,1HsJ4UfPtbGKxLkBrwQpVQ,E55sNGuWYTRlH3r6_5OlOg
0,yvw-fv_DEmtLemb2ZxPkoA,w0RHRKHj9g2G3H5LcrOiKw
0,Mj0iHLmdMpb2HISoLNBRiw,ujUb29BOYcUyhMcnqo4bWA
0,890bZJbXQ-1fzKYRfrYwvA,sTvFxzQU_4bm-owSJXx0MQ
0,AzBV1uuMPM66vTjDBo2j9w,koYe0Xt78lAigCvFRiCw8w
0,d_B8Ij9lcEwF8ZCvrAa7Ig,OpUoLGa5NwOzuPutIAa1vA
0,evPO6kweOehzRaFmKE1mgQ,nrlYIT438hkDub2ifE8DHg
0,ZMp9kXSyE3GLAdpdhnDr2Q,Nvy1jETQItFjG0oyjpGk7w
0,eSNPl2C_bwC4vVqhnZapjg,AjxhKYSbc1NrGOxAcqxb9w
0,FLADrVTWtDVxp3ZmnBWKMw,_ju1BXAF5g5QtAFfZZKO1g
0,VxvVj5IeG1fYTdu9xsxGhw,hAV6BW2gfdtbDhxeBJUvIQ
0,VFlr8ayW6qdPRnldLXbpNw,IugPZVHmgdGvOmNVi07ueg
0,b4NRiR_u8m8NPP8tYFaF8Q,sTvFxzQU_4bm-owSJXx0MQ
0,ZXb2nryWnL4YXwitOV3LuQ,NBPOJO1QZE_65BM4qmQahQ
0,skTTOu6aPMOwaX9tlkPm4Q,qFsh80AAL90tkOc0n98bqg
0,32UOKuWfOxmp3Cofbha2-w,sX_vxWQuZu_EA1bkCX95Yw
0,_jjcCayY9-Dh0uwztAFReA,hrPLZ99KVPz_7yxZVfc9kA
0,GZD0DddUB8U0xi4KG95vzA,G1M1OJmxp5dPY3rRYpl5WQ
0,FGURa2DuaSdvsDlFW7soYg,Nvy1jETQItFjG0oyjpGk7w
0,oZNT4ezprsvWtDU1DVHQgg,ujUb29BOYcUyhMcnqo4bWA
0,r3SY9nEXG5NNawr9icw1Sw,sX_vxWQuZu_EA1bkCX95Yw
0,O8bmqiwr_XWF1MTDlh_fMw,FGPFf3cZ0djSKNXNDY8IqQ
0,uAFLMdQ7Mfkikwp_S5kpCw,ucDPodtTLX7LHZnigGRa4Q
0,GVTIx_XfcnvYXeK35s2LZw,sTvFxzQU_4bm-owSJXx0MQ
0,Qk9DLhlu-r6VYbOifoZaGw,UtVv2dVuHqpaJqnRwismiA
0,WvYLDCnxF-H48MXFQ2YJPw,AjxhKYSbc1NrGOxAcqxb9w
0,A2d8FbVhXY5LxM1kJRyEjA,-ShzgoeH2nvGG_TlNfMz2w
0,czfb_yt_HWoawlkMCgFRKw,W6Nc9Lt4n89sEBXqpCIGrA
0,AaCxZ4tHCOOsfheupncRzQ,Nvy1jETQItFjG0oyjpGk7w
0,PINm-Y5eHpssoKjx4M5ARw,Nvy1jETQItFjG0oyjpGk7w
0,cufgT2Ym1om9VEW4tUC1sA,sTvFxzQU_4bm-owSJXx0MQ
0,4B7-iS_dtUrRWXd7ToxFgg,Z_xbp4N5MDssZxdUohybTg
0,xVo3v2F1GleT8X4FyRQhEg,N-EQ9UDuFHT9RyC1JFX5pQ
0,scp56PNrtNRCLOBz4oOKOQ,yn57lTycvUvogODsFEyWVQ
0,jyEUBgNlgKzQtPutQhRwYw,G01vpgoEWyYxESzZEij5sA
0,RGiybXn4jpwbXd6DTFwzRA,hAV6BW2gfdtbDhxeBJUvIQ
0,LM-xBCahFn5tQGUKgb_6ng,081vVr80-uscqGGaFAxKfQ
0,74Im69cVzHWaJpCyDBFdgg,Z_xbp4N5MDssZxdUohybTg
0,svS32lnXsIgZtOH7A99lZA,IugPZVHmgdGvOmNVi07ueg
0,tC7cXwsRGxo4z3qKhqXbtA,Nvy1jETQItFjG0oyjpGk7w
0,VlR4loL2M7spokrD4uy-xA,AjxhKYSbc1NrGOxAcqxb9w
0,rSL5OUQsh4Pk4GuAV17Q_g,qFsh80AAL90tkOc0n98bqg
0,TZ5yYZCnCEhtjvE3K8SG4Q,OpUoLGa5NwOzuPutIAa1vA
0,t_IIInaNl-A3tn3gjIcPkA,uyXVm7lhbR26t5Jy20VYPg
0,gRNpyVarDm0gjGUXrLofhg,UXJEQycac7JKyyTVDjWBdA
0,SC5cjdjjiO2hl_Oj3E1-Vg,LwXkXDdsu1yWWcWAbt2fYw
0,oexeSxLF5t3upz6YvQY2uw,ULrDH5eEndkbALvYEBhrHw
0,Vy6BVW9yTcTVj58SYcajhg,oQcV39W4ApVURMAXd7qhzw
0,PV359q3FfPUiG9rc9C5ICQ,hBmWWvU6BSL6i_eYapOFGQ
0,6JxvbRVwSJLDcHeQGSQp6Q,AjxhKYSbc1NrGOxAcqxb9w
0,prxF7ZC5vJu9tT9mJgwv9g,CZ2KPQtt0ah0up00YK0Ypg
0,I7tfJiGgL9j0hvx3L9zT8g,Z5gHx5r8Amn_LB4eNSJs_A
0,wuAGLFCMImITvgDWe0Jfsw,8vvMGaJ5biveUVE6-yTipQ
0,1u216qlRW3AYqIc2z9_kbA,hBmWWvU6BSL6i_eYapOFGQ
0,8FegSdW9FEME0W2AooKQVw,ujUb29BOYcUyhMcnqo4bWA
0,vw1dfLAzeFPthJkd7hiNUQ,jpEhAUyitrgwDatsgeBgXg
0,feIsdk1olc9CL-bjRlT5ww,Nvy1jETQItFjG0oyjpGk7w
0,MEiYs7mcC9hyGIdDhH3dlQ,sTvFxzQU_4bm-owSJXx0MQ
0,MT-atD7f-ymd1CltLNogNA,RzuUOVjXuyG9b8DctqAgFQ
0,6422IJndzfZPlUFVq8EPPg,pp79bmyve2egmM1_9Rh9Fg
0,TPeaZ2FfTohUHLRJjSgTSA,UXJEQycac7JKyyTVDjWBdA
0,6uw2tGW3SAJ0v7IZQtDDvA,52RFRa6UlbIxy8EnWJQpjg
0,a43CQ6K7vyMx5_SuUPH7FA,Il3GDb6A7rGSYdt89Wb0Fw
0,gWzDG0TKA5oQQBlVh3efYw,Il3GDb6A7rGSYdt89Wb0Fw
0,tqQyCs9r_hOkqM_fboUByg,Nvy1jETQItFjG0oyjpGk7w
0,bXEAuvcCDhvD08LqUqheNg,W6Nc9Lt4n89sEBXqpCIGrA
0,hdtR5c7pbX486Wnfx6YU9Q,ucDPodtTLX7LHZnigGRa4Q
0,a3uYYAYHfwywCn_0mq8-FA,Z5gHx5r8Amn_LB4eNSJs_A
0,oXt5SR3xEUCXEi3av8f_eg,UXJEQycac7JKyyTVDjWBdA
0,i70IoaqD8KwiMTAqdGl0Lg,YJgLVtH4IFzRTrlvTO2_Cw
0,jZtJFewrubahB5ElU4TU8w,QfaobFtkXhyTirLQLkV82w
0,r1YAa9X7u-ltnN33nE5JNQ,h3DUMo4oWyVQ9ZfGar6vPg
0,WT7zM1H7wvNvDps34Dyywg,Nvy1jETQItFjG0oyjpGk7w
0,OLhHjZ_n0NKVPLQlA60zXQ,IugPZVHmgdGvOmNVi07ueg
0,oAnFJuqIRkfI7LXCPhL9Rg,sX_vxWQuZu_EA1bkCX95Yw
0,_IEhU2ZkR5F27pAKY90lgQ,4VGEq2AHUw3uP2L51S8raw
0,eHap4wmVtHHzWg63tkMoQw,G1M1OJmxp5dPY3rRYpl5WQ
0,Fy2Q58xxsXSKuoyEy-4Pfw,PHaAnZO3jkJeVaekf2zT4A
0,rB5tzyL2fTThv_H1RKvNyg,hBmWWvU6BSL6i_eYapOFGQ
0,hufJqNZG45izYD0f_Z1ygg,Nvy1jETQItFjG0oyjpGk7w
0,dXPTaV5J-k8GtGyGDKM3Zw,FGPFf3cZ0djSKNXNDY8IqQ
0,FnJBIJIAVZE0VPblEue22Q,Z5gHx5r8Amn_LB4eNSJs_A
0,ymXeiDwJe2qmnb5oXCyDiA,h3DUMo4oWyVQ9ZfGar6vPg
0,VBWQUFM1PCQK7ksqckJ01w,Nvy1jETQItFjG0oyjpGk7w
0,zOpOZHAIUIQOC8T7jlwwSA,CZ2KPQtt0ah0up00YK0Ypg
0,D5dYwWtatE32jwEMOYMGEw,VVqQvn29cQ2LZXJ_9rPa-g
0,7FKD5YUQWyHQJmgttuf-1w,qFsh80AAL90tkOc0n98bqg
0,SER0X6keafLKf6kGbzqn2g,hBmWWvU6BSL6i_eYapOFGQ
0,t837phmhdXK0iPuMEgf72g,Z_xbp4N5MDssZxdUohybTg
0,uMFTGuQwAoYWZA8wrwAXtQ,Nvy1jETQItFjG0oyjpGk7w
0,FlNi0g33NHIZikMXnyMqQg,W6Nc9Lt4n89sEBXqpCIGrA
0,aW-IrGKnT5fkyaF6kafJmA,081vVr80-uscqGGaFAxKfQ
0,xDWLEjKBMwSRJsKAVogZUA,h3DUMo4oWyVQ9ZfGar6vPg
0,faR9Zo-wPwEUOTFvXdIEtg,IugPZVHmgdGvOmNVi07ueg
0,y-XknTVDoXMxjgiTslBsVA,QfaobFtkXhyTirLQLkV82w
0,GMl93lIFZsGoerA6C9zDvw,ujUb29BOYcUyhMcnqo4bWA
0,JrWN_KGA88hnSx4zp_lZfw,qFsh80AAL90tkOc0n98bqg
0,GhFV2uAUcKRh4dC0Lo1OPw,081vVr80-uscqGGaFAxKfQ
0,ngk58KgVB-jqkxF72Za6Ng,Nvy1jETQItFjG0oyjpGk7w
0,8S6VEElaO0tlkvBImP9Eyw,Nvy1jETQItFjG0oyjpGk7w
0,VG4TNusHgve89YNEOgN5lw,h3DUMo4oWyVQ9ZfGar6vPg
0,mEGHAdgFV9nXmZ3IKY49Rw,52RFRa6UlbIxy8EnWJQpjg
0,Sus5hY4Swx5ByQ0js7TV2g,081vVr80-uscqGGaFAxKfQ
0,7wFNPSwesMBNwvIi45CCuA,ujUb29BOYcUyhMcnqo4bWA
0,51iHVo40cAtyhRwkIa-ojg,Nvy1jETQItFjG0oyjpGk7w
0,ila8vvbKgsAZYjEj7v5i8w,nrlYIT438hkDub2ifE8DHg
0,qt-hFT_U872WCDDQTArhZg,h3DUMo4oWyVQ9ZfGar6vPg
0,jwUyb9hIqWffst266I9MVw,KnXW9AQKAlGmQ9AU_77B5Q
0,GmhV0jnUqD4GrE0J_AhcIg,CZ2KPQtt0ah0up00YK0Ypg
0,fgGbBvKJeFo8i5VM76ESug,-AxGGm4yvhedkmN1glW1Xw
0,PGusqjbNAQkqiJYAvcTj-w,_ju1BXAF5g5QtAFfZZKO1g
0,AFyVuO6HAw6xZKfgh6Xi0Q,081vVr80-uscqGGaFAxKfQ
0,qPhIRjB5UmKk2dcrb4j9tQ,Nvy1jETQItFjG0oyjpGk7w
0,pxxcSKUkXKUblm9QSBsI_A,FGPFf3cZ0djSKNXNDY8IqQ
0,a7gh9pNf5h0sk0zjq-5aBw,hBmWWvU6BSL6i_eYapOFGQ
0,waT-1bg8aqeshyL6t_FZRA,LwXkXDdsu1yWWcWAbt2fYw
0,McImzYGJjClQV12qoXWTmA,AjxhKYSbc1NrGOxAcqxb9w
0,ViPU_JblsWh5qLpgRloWdg,TUU1mt51yasYH0QYwzKTEg
0,ZRXfAiujJF7t4BGhxquVFQ,OpUoLGa5NwOzuPutIAa1vA
0,Dqi4S1HomkxT31-AUsNTzg,ujUb29BOYcUyhMcnqo4bWA
0,iyac1PCxu4HpGo6MK3Z82g,yn57lTycvUvogODsFEyWVQ
0,vv6T5XlDxY3tsbY9O9SjWA,pp79bmyve2egmM1_9Rh9Fg
0,lNGBEMjdPROFSd9DF2ZiIg,Nvy1jETQItFjG0oyjpGk7w
0,UJMv2wb0zyudXapefPXyug,shIAkjO9IFa4yTM5EENPTQ
0,oDxOnOjBgyMZYOyvggHN1w,-ShzgoeH2nvGG_TlNfMz2w
0,CYKQMZqIjcu5rck82ox0QQ,FGPFf3cZ0djSKNXNDY8IqQ
0,M3bfQImq98hiTPPaGlMaig,_ju1BXAF5g5QtAFfZZKO1g
0,waEmkXpvdh7Uf6XdgLYCSQ,Nvy1jETQItFjG0oyjpGk7w
0,3gIlY5JYgu4b547Bbknyxg,HurD0KDmuuHVNnh1lGb_OQ
0,tI7VTB2Vuyja86e0WaWkbw,w0RHRKHj9g2G3H5LcrOiKw
0,PUVHejp1vKU8ojyOFIKFxA,Cv4QFI1gGGrgRSVnMU0qug
0,B6Iyw9ma-yXCqvhpl9mQyg,sX_vxWQuZu_EA1bkCX95Yw
0,bWviHHe1cNJXq0L9QlDgsQ,_ju1BXAF5g5QtAFfZZKO1g
0,WmbKQNmwXjHLo8nYXnH-9A,Vy9VN70aRpIe4yEo55VrWQ
0,qIFja5JAIiqWX7tJAAGH0A,hBmWWvU6BSL6i_eYapOFGQ
0,Xswy19IS8-eNwOyiw7KWLw,Nvy1jETQItFjG0oyjpGk7w
0,PDXswMm1EaDJWBjDH1cT2A,h3DUMo4oWyVQ9ZfGar6vPg
0,cIVClqqdQRZLi5FYXw_nSg,E55sNGuWYTRlH3r6_5OlOg
0,YxBuxHaJmbzOADn29W0R1g,uyXVm7lhbR26t5Jy20VYPg
0,SYvXcdPAd9P9pgq5SzRPig,Vy9VN70aRpIe4yEo55VrWQ
0,OONMcVKnMcdf6NnXitnWug,H2HZ5Rz01L2xLzjJR8sQ-g
0,ylJ1fH9xf6uHv6anClEIHQ,E55sNGuWYTRlH3r6_5OlOg
0,enkimq5tCni111Dvn76gEw,uyXVm7lhbR26t5Jy20VYPg
0,Fl5mc08Yh3b-3z1cBSofug,koYe0Xt78lAigCvFRiCw8w
